Instancia, n, K, m, iter, LRC, z, S, Tiempo CPU
max_div_15_2.txt, 15, 2, 3, 10, 3, 25.7262, 3 6 8 , 0.000274158
max_div_15_3.txt, 15, 3, 3, 10, 3, 30.5518, 11 8 10 , 0.000404532
max_div_20_2.txt, 20, 2, 3, 10, 3, 21.9961, 17 18 8 , 0.000410197
max_div_20_3.txt, 20, 3, 3, 10, 3, 30.8727, 12 13 7 , 0.000595591
max_div_30_2.txt, 30, 2, 3, 10, 3, 28.9443, 27 8 1 , 0.00043214
max_div_30_3.txt, 30, 3, 3, 10, 3, 34.2905, 23 16 5 , 0.00041899
